slug,name,country,region,piste_km,apres_score,crowd_score,infra_score,hut_score,park_score,beginner_score,advanced_score,lat,lon,image_url,openskimap_url,skimap_url,piste_map_url,official_url,skipass_url,piste_km_total,piste_km_easy,piste_km_intermediate,piste_km_advanced,runs_count_total,lifts_count_total,elevation_min_m,elevation_max_m,vertical_m,wikipedia_url,notes,source,last_checked
arena-platos,Arena Platoș,Romania,Sibiu,3.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.672541205128205,23.93853068461538,,https://openskimap.org/?obj=711a41ac86da3956c58be089b682fcca2349d600,https://skimap.org/skiareas/view/12740,https://skimap.org/skiareas/view/12740,,,3.7,3.4,0.3,,14,7,1282.1,1380,97.9,,,openskistats.org + api.openskimap.org,2026-01-28
argentera,Argentera,Italy,Cuneo,15.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.38082671294134,6.952949217560185,,https://openskimap.org/?obj=2efc8d2bd391f45727850bda54d8c8ae4acb6f12,https://skimap.org/skiareas/view/4446,https://skimap.org/skiareas/view/4446,,,15.9,0.5,11.5,3.8,18,4,1629.9,2513.5,883.6,,,openskistats.org + api.openskimap.org,2026-01-28
arolla,Arolla,Switzerland,Valais,15.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.02284615249999,7.4725139800000004,,https://openskimap.org/?obj=5a706bbb2360489535ce7ca853764fae32dd424c,https://skimap.org/skiareas/view/3782,https://skimap.org/skiareas/view/3782,https://www.arolla.com/,,15.8,12.1,2.1,1.5,20,6,1982.2,2879.9,897.7,,,openskistats.org + api.openskimap.org,2026-01-28
arosa-lenzerheide,Arosa Lenzerheide,Switzerland,Graubunden,153.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.74990624652973,9.569898657521774,,https://openskimap.org/?obj=4ae9b0cba5454d6f0921bf413c33a267f1d63cca,https://skimap.org/skiareas/view/1010,https://skimap.org/skiareas/view/1010,http://arosalenzerheide.ch,,153.2,90.8,47.3,15.1,262,47,1239.6,2855.1,1615.9,,,openskistats.org + api.openskimap.org,2026-01-28
artesina,Artesina,Italy,Cuneo,35.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.2434048409836,7.750436559016395,,https://openskimap.org/?obj=b397f0f5eee9f8ab94490ebf1df40b8ebe640c9a,,,https://www.frabosaski.it/,,35.4,12.1,19.1,3.5,50,13,787.3,2081.5,1294.2,,,openskistats.org + api.openskimap.org,2026-01-28
artouste,Artouste,France,Pyrénées-Atlantiques,6.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.898316947868864,-0.38570937868852456,,https://openskimap.org/?obj=e734b108335866c1952453769e2d4e13f0f757ae,https://skimap.org/skiareas/view/848,https://skimap.org/skiareas/view/848,https://www.altiservice.com/artouste,,6.8,3.9,1.8,1,24,8,1414.9,2037.5,622.6,,,openskistats.org + api.openskimap.org,2026-01-28
areches-beaufort,Arêches Beaufort,France,Savoie,35,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.661623142500005,6.5441332725,,https://openskimap.org/?obj=d19b617dc3a4c9a07b0f8b3360f7f5a20d384a48,https://skimap.org/skiareas/view/744,https://skimap.org/skiareas/view/744,https://www.areches-beaufort.com,,35,21.6,10.8,2.5,53,15,1021.8,2318.7,1300.7,,,openskistats.org + api.openskimap.org,2026-01-28
ar-amow,Arłamów,Poland,Podkarpackie,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.589620563636366,22.625291963636368,,https://openskimap.org/?obj=d89b030cb81a5ffd77555c70fb96a7f030135577,https://skimap.org/skiareas/view/12509,https://skimap.org/skiareas/view/12509,,,1.2,1.2,,,3,2,503.3,588.6,85.3,,,openskistats.org + api.openskimap.org,2026-01-28
asbybacken,Asbybacken,Sweden,Ostergotland,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57.90499248333334,15.212285225,,https://openskimap.org/?obj=4a4a86783714ec6ea20a1ffb36880bfbdf96af67,https://skimap.org/skiareas/view/14357,https://skimap.org/skiareas/view/14357,,,0.6,0.5,0.1,,4,2,157.6,219,61.4,,,openskistats.org + api.openskimap.org,2026-01-28
ascou,Ascou,France,Ariège,12.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.72737694441342,1.9651610622905014,,https://openskimap.org/?obj=deedc021e3c6f4862d261652d36b41e693d11561,https://skimap.org/skiareas/view/849,https://skimap.org/skiareas/view/849,https://www.ascou.ski/,,12.1,7,3.8,1.2,19,7,1495.7,2063.3,567.6,,,openskistats.org + api.openskimap.org,2026-01-28
astun,Astun,Spain,Huesca,31.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.80421176612082,-0.4975986162743084,,https://openskimap.org/?obj=7e2b2e2ae39a8764945229ed9d6314ee6d0aae47,https://skimap.org/skiareas/view/1975,https://skimap.org/skiareas/view/1975,https://www.astun.com/,,31.5,11.8,14.2,4,60,16,1661.1,2274,613.2,,,openskistats.org + api.openskimap.org,2026-01-28
atzmannig,Atzmännig,Switzerland,Saint Gallen,7.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.28197100978263,9.000209588043477,,https://openskimap.org/?obj=ed1dc3eea539c61f394bd02c508be3f2367859ab,https://skimap.org/skiareas/view/3828,https://skimap.org/skiareas/view/3828,https://www.atzmaennig.ch/,,7.1,2.8,4.3,,10,5,825.2,1193.7,368.5,,,openskistats.org + api.openskimap.org,2026-01-28
audi-skizentrum-sonnenbichl,Audi Skizentrum Sonnenbichl,Germany,Bavaria,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.70323279854172,11.714156518188474,,https://openskimap.org/?obj=3bf711831a12e0f071ce36623e66048a8bfeef87,https://skimap.org/skiareas/view/13655,https://skimap.org/skiareas/view/13655,https://audi-skizentrum-sonnenbichl.de/,,1.3,0,1.1,0.2,5,0,830.8,1026.4,195.6,,,openskistats.org + api.openskimap.org,2026-01-28
auron,Auron,France,Alpes-Maritimes,61.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,44.22494470000002,6.917473911764706,,https://openskimap.org/?obj=f23d597954a98b529cf904c5f7d0522008afb131,,,,,61.2,33.7,20,7.5,63,20,1597.8,2445.4,847.6,,,openskistats.org + api.openskimap.org,2026-01-28
auronzo,Auronzo,Italy,Belluno,7.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.55307114957387,12.410327125115058,,https://openskimap.org/?obj=56ff01bce581c2bc09f30de77bed5df39878c501,https://skimap.org/skiareas/view/4221,https://skimap.org/skiareas/view/4221,https://www.auronzomisurina.it/,,7.2,0.4,6,0.8,9,3,858.6,1579.9,721.3,,,openskistats.org + api.openskimap.org,2026-01-28
aussois,Aussois,France,Savoie,30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.246784844827594,6.737974765517243,,https://openskimap.org/?obj=a0ffbaaaf9807c58da7fecab4df2617502f1d584,https://skimap.org/skiareas/view/745,https://skimap.org/skiareas/view/745,https://www.aussois.com,,30,15,9.2,5.1,50,10,1531.9,2680.4,1161.6,,,openskistats.org + api.openskimap.org,2026-01-28
autrans,Autrans,France,Isère,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.208865324275116,5.566230920525001,,https://openskimap.org/?obj=587083ed85af457ce2b42663b8e33233681ccabc,https://skimap.org/skiareas/view/715,https://skimap.org/skiareas/view/715,https://autrans-meaudre.com/,,4,0.8,1.8,1.4,4,2,1208.3,1611.7,410,,,openskistats.org + api.openskimap.org,2026-01-28
autrans-grand-domaine-la-sure,Autrans - Grand domaine la Sure,France,Isère,11.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.22908289166668,5.585493041666667,,https://openskimap.org/?obj=a34a3a12ad26355ac688d5920a28d063e9af7757,https://skimap.org/skiareas/view/715,https://skimap.org/skiareas/view/715,https://autrans-meaudre.com/,,11.1,4.1,4.7,2.3,26,6,1261.4,1604.7,345.8,,,openskistats.org + api.openskimap.org,2026-01-28
avers,Avers,Switzerland,Graubunden,6.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.43609838196114,9.55352881473514,,https://openskimap.org/?obj=c9999d9a9dfeeba34753b83f30dc139a82f3c735,https://skimap.org/skiareas/view/4398,https://skimap.org/skiareas/view/4398,http://www.skilifte-avers.ch/,,6.4,6.4,,,6,2,1981.7,2535.2,553.5,,,openskistats.org + api.openskimap.org,2026-01-28
avoriaz,Avoriaz,Switzerland,Valais,85.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.188790535483896,6.796541369892477,,https://openskimap.org/?obj=7cac2b19d023f887e458c354be9caf833b6aed6d,https://skimap.org/skiareas/view/988,https://skimap.org/skiareas/view/988,https://www.avoriaz.com/en/discover/discover/ski-area-and-maps/,,85.6,63.3,13.4,5.2,189,41,1168.2,2249.5,1081.3,,,openskistats.org + api.openskimap.org,2026-01-28
ax-3-domaines,Ax 3 Domaines,France,Ariège,49.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.677389026209646,1.802704806787635,,https://openskimap.org/?obj=cb17ba3f010488194237ab23a00c94f211bf46da,,,,,49.9,34.5,10.2,5,77,24,1376.3,2343,967.2,,,openskistats.org + api.openskimap.org,2026-01-28
axalp,Axalp,Switzerland,Bern,12.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.71582562201494,8.041487755223883,,https://openskimap.org/?obj=e0683a5fb859192c48db792baa445ef24b238036,https://skimap.org/skiareas/view/3719,https://skimap.org/skiareas/view/3719,https://www.axalpsportbahnen.ch/,,12.5,8.1,1,3.3,15,4,1422.9,1936.6,523.1,,,openskistats.org + api.openskimap.org,2026-01-28
axamer-lizum-muttereralm,Axamer Lizum - Muttereralm,Austria,Tyrol,37.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.19665296791723,11.308047122344263,,https://openskimap.org/?obj=4d065e674fc26a1c1142f9449bee9528e741468b,https://skimap.org/skiareas/view/2540,https://skimap.org/skiareas/view/2540,https://www.muttereralm.at/,,37.9,10.6,22.1,4.9,51,17,892.3,2333.8,1441.5,,,openskistats.org + api.openskimap.org,2026-01-28
azuga,Azuga,Romania,Prahova,5.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.43799226000001,25.59156162,,https://openskimap.org/?obj=22685a77199fe068403f72526e20ee88fb373e23,https://skimap.org/skiareas/view/1875,https://skimap.org/skiareas/view/1875,https://www.azugaresort.ro/,,5.2,,4.8,,4,5,977.7,1529.8,557.3,,,openskistats.org + api.openskimap.org,2026-01-28
as,Aš,Czechia,Karlovy Vary,1.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.23380555384618,12.207184193846151,,https://openskimap.org/?obj=7c53c8a2a75b7d86172af5938bd172356a321e07,https://skimap.org/skiareas/view/14190,https://skimap.org/skiareas/view/14190,,,1.6,0.9,0.7,,3,2,646.6,750.1,105.2,,,openskistats.org + api.openskimap.org,2026-01-28
bachledova-dolina,Bachledova dolina,Slovakia,Presov,6.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.28450038391611,20.314375185314688,,https://openskimap.org/?obj=7617186c8f3c9ee816ec5a24285942c23d0579d4,https://skimap.org/skiareas/view/14256,https://skimap.org/skiareas/view/14256,https://bachledka.sk/,,6.7,2.6,3.4,0.7,10,8,883.6,1148.4,268,,,openskistats.org + api.openskimap.org,2026-01-28
ballon-d-alsace,Ballon d'Alsace,France,Territoire de Belfort,8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.806935584042584,6.852440427659574,,https://openskimap.org/?obj=d39336da0c51e94780c04757b4430dda81cd4e79,https://skimap.org/skiareas/view/882,https://skimap.org/skiareas/view/882,https://www.ballondalsace.fr/,,8,3.6,1.5,2.6,27,10,816.1,1150.4,349.6,,,openskistats.org + api.openskimap.org,2026-01-28
balme-vallorcine,Balme - Vallorcine,France,Haute-Savoie,29.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.02213989444445,6.951780705555557,,https://openskimap.org/?obj=778cf1cb898c18902972765463f338721dac88b3,https://skimap.org/skiareas/view/840,https://skimap.org/skiareas/view/840,https://en.chamonix.com/activities/winter/skiing-in-chamonix-mont-blanc-valley/list-of-ski-areas/ski-area-balme-vallorcine,,29.7,13.6,12.7,0.9,36,9,1262.1,2253.5,992.3,,,openskistats.org + api.openskimap.org,2026-01-28
bane,Bane,Slovakia,Zilina,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.125065248515234,19.734767341613793,,https://openskimap.org/?obj=fccc70e3dd4a8807bb18a1dafa25aa2f90d589da,https://skimap.org/skiareas/view/16167,https://skimap.org/skiareas/view/16167,https://www.jakubovany.sk/obec-2/sport/zimne-sporty/klasicke-lyzovanie/,,0.6,,0.6,,3,2,795.2,899.2,104,,,openskistats.org + api.openskimap.org,2026-01-28
bania-ski,Bania Ski,Poland,Lesser Poland Voivodeship,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.38747497692307,20.098275469230767,,https://openskimap.org/?obj=b67217876ee8f7f35de503b6d50d733ee619fb3f,,,https://hotelbania.pl/,,0.6,0.6,,,4,4,707.1,759.5,52.4,,,openskistats.org + api.openskimap.org,2026-01-28
bannalp,Bannalp,Switzerland,Nidwalden,2.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.87243793833333,8.439245050000004,,https://openskimap.org/?obj=e89d7aa7c9d0c48e2aebd902b6e39e3adc82d78f,https://skimap.org/skiareas/view/15595,https://skimap.org/skiareas/view/15595,https://www.bannalp.ch/,,2.2,2,0.2,,6,6,1660.7,1792.3,131.6,,,openskistats.org + api.openskimap.org,2026-01-28
bansko,Bansko,Bulgaria,Blagoevgrad,34.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41.78209447896462,23.452181634852632,,https://openskimap.org/?obj=bdd08a03378f40f323db3efc27d51bafea12c040,https://skimap.org/skiareas/view/1819,https://skimap.org/skiareas/view/1819,http://www.banskoski.com,,34.2,16.1,10.8,3.4,41,19,995.8,2519,1523.8,,,openskistats.org + api.openskimap.org,2026-01-28
baraque-de-fraiture,Baraque de Fraiture,Belgium,Liège,1.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.2543396394155,5.73490619659424,,https://openskimap.org/?obj=b14ce897a4462515497987e070c08a194b87da7f,https://skimap.org/skiareas/view/1799,https://skimap.org/skiareas/view/1799,https://www.la-station.be/,,1.4,1.4,,,3,3,559.5,642,82.9,,,openskistats.org + api.openskimap.org,2026-01-28
bardonecchia,Bardonecchia,Italy,Turin,35.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.05515617333333,6.696951688000002,,https://openskimap.org/?obj=dfc5c773c999f3cf6df73a599e3d647a0da2c9e7,https://skimap.org/skiareas/view/2055,https://skimap.org/skiareas/view/2055,https://www.bardonecchiaski.com,,35.4,17.1,16.7,1.6,49,15,1291.7,2384.9,1093.2,,,openskistats.org + api.openskimap.org,2026-01-28
bardonecchia-jafferau,Bardonecchia - Jafferau,Italy,Turin,18.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.086585025999995,6.745276767999997,,https://openskimap.org/?obj=225c73ba1ae78397e9a6b9b3c2d48cfa942261ab,,,https://www.bardonecchiaski.com/,,18.9,0.7,18.2,,27,5,1351.6,2716,1366.9,,,openskistats.org + api.openskimap.org,2026-01-28
baulmes,Baulmes,Switzerland,Vaud,2.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.780622377907,6.475237500581394,,https://openskimap.org/?obj=0a9bab151b564eb5a974d784eb414daf3072fe34,https://skimap.org/skiareas/view/13470,https://skimap.org/skiareas/view/13470,,,2.7,1.3,0.7,0.6,3,1,1210.3,1423.8,215.6,,,openskistats.org + api.openskimap.org,2026-01-28
bacova-roven,Bačova roveň,Slovakia,Zilina,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48.9284530586207,19.745709155172406,,https://openskimap.org/?obj=2d627e3a5071184e43576cab160fbdfdedeea46f,https://skimap.org/skiareas/view/14258,https://skimap.org/skiareas/view/14258,,,2.5,0.1,1.2,1.1,5,3,984.6,1350.7,366.1,,,openskistats.org + api.openskimap.org,2026-01-28
beckenhalde,Beckenhalde,Switzerland,Saint Gallen,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.413721637179485,9.38133698205128,,https://openskimap.org/?obj=7f413228db5c31398490168973dc9393841fd657,,,https://www.feldsg.ch/,,1,,0.7,0.3,3,3,759.7,818.6,58.9,,,openskistats.org + api.openskimap.org,2026-01-28
bedrichov,Bedřichov,Czechia,Liberec,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.78790840833334,15.14085691166667,,https://openskimap.org/?obj=4e5f1350f37c9ada07a4d60bdaf25afc1ce8fae9,https://skimap.org/skiareas/view/14156,https://skimap.org/skiareas/view/14156,,,2.9,2.4,,0.5,8,6,706.1,805,98.9,,,openskistats.org + api.openskimap.org,2026-01-28
beiningen,Beiningen,Germany,Baden-Württemberg,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,48.3813041,9.815044214285717,,https://openskimap.org/?obj=a5ce9459eb6406fadc6cae328274237f703c6705,,,,,0.6,0.4,0.2,,3,1,628.3,664.5,36.2,,,openskistats.org + api.openskimap.org,2026-01-28
beitost-len-skisenter,Beitostølen Skisenter,Norway,Innlandet,11.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61.25416713256792,8.904444813152397,,https://openskimap.org/?obj=b2b27ee17ecc3d9d22c2f2076efbaacd1b26f9d6,https://skimap.org/skiareas/view/14313,https://skimap.org/skiareas/view/14313,https://www.beitostolen.com/Ski/Alpint/Beitost-len-skisenter/beitost-len-skisenter-7516.page,,11.2,7.1,3.6,,23,6,901,1099.6,199,,,openskistats.org + api.openskimap.org,2026-01-28
belalp,Belalp,Switzerland,Valais,39.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.37792651204138,7.976081260771402,,https://openskimap.org/?obj=e9c0a197353bef2c6ed47d85c268582cae8ad8ea,https://skimap.org/skiareas/view/18041,https://skimap.org/skiareas/view/18041,https://www.belalp.ch/,,39.9,19.9,9.2,10.5,97,12,1331.5,3100.5,1771.1,,,openskistats.org + api.openskimap.org,2026-01-28
belchen,Belchen,Germany,Baden-Württemberg,5.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.8210756831579,7.841178946315791,,https://openskimap.org/?obj=e1c991de5e8316772bbabb7422cda10f2bf329ec,https://skimap.org/skiareas/view/4578,https://skimap.org/skiareas/view/4578,,,5.1,3.8,1.3,,11,1,1092.2,1355.1,335.3,,,openskistats.org + api.openskimap.org,2026-01-28
bellefontaine,Bellefontaine,France,Jura,3.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.555311828571426,6.074354385714286,,https://openskimap.org/?obj=61f896d0f8f1fa986ba3a2fd6b97c40b6d5c4f9a,https://skimap.org/skiareas/view/911,https://skimap.org/skiareas/view/911,http://www.bellefontaine-hautjura.fr/ski-haut-jura-alpin-fond/ski-alpin.html,,3.3,2.8,0.5,,6,5,1031.9,1257.3,225.4,,,openskistats.org + api.openskimap.org,2026-01-28
bellwald,Bellwald,Switzerland,Valais,11.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.43998299766452,8.164891312526537,,https://openskimap.org/?obj=48f49671caa110fdb9c9cc7bd29b42ff16e43a1e,https://skimap.org/skiareas/view/5677,https://skimap.org/skiareas/view/5677,https://www.bellwald.ch/,,11.9,5.8,5.2,0.9,29,4,1621.5,2557.9,936.9,,,openskistats.org + api.openskimap.org,2026-01-28
bellwald-2,Bellwald,Switzerland,Valais,16.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.440998608571434,8.16459565142857,,https://openskimap.org/?obj=ac5afec1d13e41114951a6c189ec3477620f3d0f,https://skimap.org/skiareas/view/5677,https://skimap.org/skiareas/view/5677,https://www.bellwald.ch/,,16.1,9,5.9,1.3,56,4,1621.5,2557.9,936.9,,,openskistats.org + api.openskimap.org,2026-01-28
belvedere-col-rodella-passo-pordoi,Belvedere - Col Rodella - Passo Pordoi,Italy,Trento,42.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.48461010666668,11.782057165000001,,https://openskimap.org/?obj=2853d36e04595667478f6d0046350678bd5470c5,https://skimap.org/skiareas/view/2061,https://skimap.org/skiareas/view/2061,https://www.valdifassalift.it/,,42.8,3.2,28.6,2.2,77,23,1443.3,2421,977.7,,,openskistats.org + api.openskimap.org,2026-01-28
benecko-kejnos-a-liska,Benecko - Kejnos a Liška,Czechia,Liberec,1.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.66012824655172,15.551898717241386,,https://openskimap.org/?obj=297ba735534f2158f1ea3d0b8caed0c1b71b2dd3,https://skimap.org/skiareas/view/14151,https://skimap.org/skiareas/view/14151,https://www.benecko.info/zima/skiareal-benecko/,,1.7,0.3,0.8,0.6,3,3,667.7,854.4,188.1,,,openskistats.org + api.openskimap.org,2026-01-28
bergbahn-weissensee,Bergbahn Weissensee,Austria,Carinthia,4.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.70512252272727,13.300976354545456,,https://openskimap.org/?obj=9c52e39dc101c4bba85c1260711d063b1e701447,https://skimap.org/skiareas/view/13512,https://skimap.org/skiareas/view/13512,https://www.weissensee.com/de/Winter-World/Sun-Ski-World/Skigebiet-Weissensee,,4.9,3.3,1.4,,8,5,931.3,1363.9,408.3,,,openskistats.org + api.openskimap.org,2026-01-28
bergbahnen-werfenweng,Bergbahnen Werfenweng,Austria,Salzburg,21.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.460205843920946,13.282119908814593,,https://openskimap.org/?obj=2fede7b59c44a1e3b56e9de3001562b9da83b757,https://skimap.org/skiareas/view/12314,https://skimap.org/skiareas/view/12314,https://www.bergbahnen-werfenweng.com/,,21.6,12.1,8.8,0.7,30,9,897.3,1824.9,929.9,,,openskistats.org + api.openskimap.org,2026-01-28
bergeralm,Bergeralm,Austria,Tyrol,16.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.07438857727272,11.456353827272729,,https://openskimap.org/?obj=fe328a6ab0ed5457ebffed8bf67e112693a52e01,https://skimap.org/skiareas/view/2551,https://skimap.org/skiareas/view/2551,https://www.bergeralm.net/,,16.8,7,7.6,1.8,30,7,1065.8,2174.9,1109.1,,,openskistats.org + api.openskimap.org,2026-01-28
bergun-bravuogn,Bergün/Bravuogn,Switzerland,Graubunden,12.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.62443972506263,9.76472759689914,,https://openskimap.org/?obj=57b40dff085a069d2e9c9a974647fe22cbaee1a6,https://skimap.org/skiareas/view/4396,https://skimap.org/skiareas/view/4396,https://www.berguen-filisur.ch/,,12.5,3.7,8.3,0.6,19,7,1366.6,2556.9,1190.3,,,openskistats.org + api.openskimap.org,2026-01-28
bernex,Bernex,France,Haute-Savoie,15.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,46.35073792878557,6.703285490236465,,https://openskimap.org/?obj=19b6e308caa6766b21cb00e4fb40a82c4ee1f95b,https://skimap.org/skiareas/view/797,https://skimap.org/skiareas/view/797,,,15.7,7.4,6.6,1.4,46,10,995.3,1869.7,875.5,,,openskistats.org + api.openskimap.org,2026-01-28
berwang-bichlbach-zugspitz-arena,Berwang - Bichlbach (Zugspitz Arena),Austria,Tyrol,17,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.41159400483029,10.747375488281243,,https://openskimap.org/?obj=6520fde4643dba824360f5f75edb51e8048eaa88,https://skimap.org/skiareas/view/17163,https://skimap.org/skiareas/view/17163,https://www.berwang.tirol/,,17,11.5,4.4,1.2,41,14,1057.3,1704.5,647.2,,,openskistats.org + api.openskimap.org,2026-01-28
beskid-sport-arena,Beskid Sport Arena,Poland,Silesian Voivodeship,2.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49.71972110727273,19.000326045454543,,https://openskimap.org/?obj=15cf0f7e03d7cbb682e6f2b98170fc6e96132d0e,https://skimap.org/skiareas/view/12515,https://skimap.org/skiareas/view/12515,https://beskidsportarena.pl/,,2.9,1.3,0.9,0.8,8,3,595,837.1,242.2,,,openskistats.org + api.openskimap.org,2026-01-28
bessans,Bessans,France,Savoie,1.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.323628147368424,6.9981123,,https://openskimap.org/?obj=e0ba28b41b9d57b4a411de72e5b2d56bfd3c4504,https://skimap.org/skiareas/view/746,https://skimap.org/skiareas/view/746,,,1.3,1.3,,,4,2,1706.1,1841.3,135.2,,,openskistats.org + api.openskimap.org,2026-01-28
biancoia,Biancoia,Italy,Vicenza,3.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.82461501264367,11.632494382758622,,https://openskimap.org/?obj=c2365b27d8430a6dab7a3c0bf0da11da2e3c5dc6,https://skimap.org/skiareas/view/13783,https://skimap.org/skiareas/view/13783,,,3.8,3.8,,,7,3,1098.7,1231.8,133.1,,,openskistats.org + api.openskimap.org,2026-01-28
bia-y-jar,Biały Jar,Poland,dolnoslaskie,9.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50.768876100000014,15.729599119999998,,https://openskimap.org/?obj=bb067f58567c2ad905996df86db4aa5751255bb6,https://skimap.org/skiareas/view/12520,https://skimap.org/skiareas/view/12520,,,9.6,5.7,3.1,0.8,23,11,716.9,1349.7,634,,,openskistats.org + api.openskimap.org,2026-01-28
biberegg,Biberegg,Switzerland,Schwyz,5.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47.088190987878775,8.681970509090906,,https://openskimap.org/?obj=fc7f023413af35e2d31ff15d5eeb29a2c518f984,https://skimap.org/skiareas/view/17910,https://skimap.org/skiareas/view/17910,https://www.neusell.ch/,,5.1,2.2,1.4,1.4,3,1,954.1,1321.4,367.3,,,openskistats.org + api.openskimap.org,2026-01-28
